split,image_path,class_label
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080735149504.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080736570078.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080736817978.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080737181020.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080738678989.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080739077408.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080741020626.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080743052920.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080750422225.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080751180708.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080752112018.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080753337077.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080755951323.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080757715110.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080759605728.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080759767784.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080800174851.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080810974401.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080812729869.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080813683954.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080814107090.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080814315986.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080816675840.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080816912850.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080818094430.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080819369170.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080820833598.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080824645370.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080827258173.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080831562352.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080834674139.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080834758512.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080835028100.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080837638669.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080838562131.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080843322960.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080845665573.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080846227363.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080853879313.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080854889829.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080855389077.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080855638240.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080858530921.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080858643309.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080900501786.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080900805692.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080901346745.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080903523291.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080905837528.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080906401793.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080907038163.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080909633572.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080918119383.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080918377941.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\train_20191206080918910211.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080219913497.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080221051139.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080221462224.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080231413815.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080236289912.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080236898777.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080251014041.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080252356160.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080252437214.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080256152812.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080303908473.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080305352591.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080347216967.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080347796628.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080348273305.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080351506598.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080352249273.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080352574684.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080352826781.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080353007648.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080354902786.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080355179639.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080355479826.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080355817985.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080356094123.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080413322510.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080414944947.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080415609377.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080415960374.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080417009607.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080417724097.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080417954463.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080418617204.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080418973560.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080419458959.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080420716764.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080427610018.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080427643402.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080428683822.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080429292519.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080456598790.jpg,0
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080505362727.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080511450440.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080512662725.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080514853008.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080515005335.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080521932526.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080522627727.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080522960349.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080524408867.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080525552411.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080526069083.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080528480645.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080531884132.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080534234733.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080535491171.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080536041671.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080537594861.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080538620926.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080539234342.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080539831851.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080541400831.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080551971147.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080553270169.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080557161397.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080557387561.jpg,2
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080626864907.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080631607679.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080632569640.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080635025987.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080647010530.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080648228690.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080649650386.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080650018242.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080744547223.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080804906541.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080806413676.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080807518421.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080828223364.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080828492619.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080828577567.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080839341512.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080840300286.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080841699217.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080847866062.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080848056088.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080850631528.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080852397666.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080913995027.jpg,1
val,dataset/FLYING_OBJECT_DATASET_SMALL\val\images\val_20191206080915079188.jpg,1
